type	size_snap	size_cur	path	snapshot
STUB	16449	631	CaseCrack\tools\burp_enterprise\cross_fork_scanner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\201036f2\xwpo.py
STUB	16305	621	CaseCrack\tools\burp_enterprise\tool_abstraction.py	C:\Users\ya754\AppData\Roaming\Code\User\History\12d661f3\2vtS.py
STUB	16254	609	CaseCrack\tools\burp_enterprise\worker.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-e46afac\SE9w.py
STUB	16204	645	CaseCrack\tools\burp_enterprise\sensitive_source_scanner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\768e5a4f\Z0Ey.py
STUB	45655	30221	CaseCrack\tools\burp_enterprise\recon_dashboard\finding_pipeline.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-5f98e691\b4zd.py
STUB	16048	635	CaseCrack\tools\burp_enterprise\waf_payload_adapter.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-5663f5f\SvS4.py
STUB	15725	619	CaseCrack\tools\burp_enterprise\vuln_knowledge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\66d3ab52\80Ym.py
STUB	15531	625	CaseCrack\tools\burp_enterprise\canary_detector.py	C:\Users\ya754\AppData\Roaming\Code\User\History\ed90c8f\QRS9.py
STUB	15125	621	CaseCrack\tools\burp_enterprise\exceptions.py	C:\Users\ya754\AppData\Roaming\Code\User\History\43c22e8e\4MxV.py
STUB	14997	643	CaseCrack\tools\burp_enterprise\graph_persistence.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-6ff201f2\gDSv.py
STUB	25239	11022	CaseCrack\tools\burp_enterprise\database\data_migration.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3ef0668f\GL6a.py
STUB	14748	641	CaseCrack\tools\burp_enterprise\recursive_decoder.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1faa729b\m1Sb.py
STUB	14642	633	CaseCrack\tools\burp_enterprise\license_keygen.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-58e9631d\ze53.py
STUB	14335	617	CaseCrack\tools\burp_enterprise\task_queue.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-119ac625\o3Gn.py
STUB	14214	621	CaseCrack\tools\burp_enterprise\sbom_generator.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-21c0bf8f\zK4f.py
STUB	14202	625	CaseCrack\tools\burp_enterprise\custom_detector.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-647d0e18\sL5o.py
STUB	13797	645	CaseCrack\tools\burp_enterprise\db_consolidation_migrate.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-578db925\dPBv.py
STUB	13683	619	CaseCrack\tools\burp_enterprise\finding_dedup.py	C:\Users\ya754\AppData\Roaming\Code\User\History\ed729d4\TKv1.py
STUB	13456	613	CaseCrack\tools\burp_enterprise\caap_session.py	C:\Users\ya754\AppData\Roaming\Code\User\History\46e33c6e\5Zik.py
STUB	12581	627	CaseCrack\tools\burp_enterprise\entropy_analyzer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-469e9662\mDS1.py
STUB	12512	633	CaseCrack\tools\burp_enterprise\chain_schema.py	C:\Users\ya754\AppData\Roaming\Code\User\History\32931b13\vWsL.py
STUB	12445	639	CaseCrack\tools\burp_enterprise\graph_rendering.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-40162b7f\7rBd.py
STUB	30019	18271	CaseCrack\tools\burp_enterprise\recon_dashboard\routes_standalone.py	C:\Users\ya754\AppData\Roaming\Code\User\History\781671cd\3cMY.py
STUB	12326	631	CaseCrack\tools\burp_enterprise\opportunity_scoring.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-39a65387\Dkb9.py
STUB	12234	619	CaseCrack\tools\burp_enterprise\preflight.py	C:\Users\ya754\AppData\Roaming\Code\User\History\43cea149\rAvn.py
STUB	12221	641	CaseCrack\tools\burp_enterprise\subdomain_passive.py	C:\Users\ya754\AppData\Roaming\Code\User\History\5a102590\qjZE.py
STUB	12068	627	CaseCrack\tools\burp_enterprise\reasoning_display.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-3592e45\5CX4.py
STUB	11996	621	CaseCrack\tools\burp_enterprise\baseline_manager.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-2084a1c1\Qne6.py
STUB	11499	615	CaseCrack\tools\burp_enterprise\results.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3a612c86\z7Yl.py
STUB	14902	4456	CaseCrack\tools\burp_enterprise\recon_dashboard\finding_dedup.py	C:\Users\ya754\AppData\Roaming\Code\User\History\47e19bf\yPZ5.py
STUB	10851	629	CaseCrack\tools\burp_enterprise\findings_formatter.py	C:\Users\ya754\AppData\Roaming\Code\User\History\534ea31d\Rt03.py
STUB	10769	629	CaseCrack\tools\burp_enterprise\keyword_prefilter.py	C:\Users\ya754\AppData\Roaming\Code\User\History\112576d7\uz8h.py
STUB	10656	631	CaseCrack\tools\burp_enterprise\chain_packs.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-65ef7e40\bcA1.py
STUB	10171	645	CaseCrack\tools\burp_enterprise\graph_integrations.py	C:\Users\ya754\AppData\Roaming\Code\User\History\626fb9a2\xUr5.py
STUB	9717	627	CaseCrack\tools\burp_enterprise\ssrf_dns_bridge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\659b0712\S8gc.py
STUB	9491	633	CaseCrack\tools\burp_enterprise\cloud_asset_discovery.py	C:\Users\ya754\AppData\Roaming\Code\User\History\75591305\0v5d.py
STUB	9158	637	CaseCrack\tools\burp_enterprise\chain_resolver.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-726634b2\I9nd.py
STUB	8806	637	CaseCrack\tools\burp_enterprise\chain_includes.py	C:\Users\ya754\AppData\Roaming\Code\User\History\299b5469\5Zs6.py
STUB	8012	633	CaseCrack\tools\burp_enterprise\chain_output.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-42a0044d\hlzp.py
STUB	7997	639	CaseCrack\tools\burp_enterprise\graph_reporting.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-4856c661\J6jK.py
STUB	7955	623	CaseCrack\tools\burp_enterprise\db_migrations.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-930760a\hKez.py
STUB	7649	639	CaseCrack\tools\burp_enterprise\graph_state_ops.py	C:\Users\ya754\AppData\Roaming\Code\User\History\7ad67609\6FYb.py
STUB	7383	611	CaseCrack\tools\burp_enterprise\caching.py	C:\Users\ya754\AppData\Roaming\Code\User\History\65c5741d\iWuM.py
STUB	7059	639	CaseCrack\tools\burp_enterprise\custom_detector_loader.py	C:\Users\ya754\AppData\Roaming\Code\User\History\b62a7f4\YQax.py
STUB	6879	621	CaseCrack\tools\burp_enterprise\finding_stream.py	C:\Users\ya754\AppData\Roaming\Code\User\History\5ad430dc\E78p.py
STUB	6165	615	CaseCrack\tools\burp_enterprise\phase_health.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-21849d4e\OAcj.py
STUB	6116	619	CaseCrack\tools\burp_enterprise\port_scanner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-503d5fee\xLlv.py
STUB	6091	643	CaseCrack\tools\burp_enterprise\graph_pathfinding.py	C:\Users\ya754\AppData\Roaming\Code\User\History\2bef3ec9\qpg8.py
STUB	5456	609	CaseCrack\tools\burp_enterprise\container.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6887fedb\8n3d.py
STUB	5254	627	CaseCrack\tools\burp_enterprise\recovery_bridge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1835917\EsGG.py
STUB	4253	623	CaseCrack\tools\burp_enterprise\scan_profiles.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-6ea05e70\fqeV.py
STUB	3837	609	CaseCrack\tools\burp_enterprise\autonomy.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-6c6390a\K16w.py
STUB	3250	627	CaseCrack\tools\burp_enterprise\exploitation_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-6f6dbe7b\6QOj.py
STUB	3104	605	CaseCrack\tools\burp_enterprise\mcp_tools.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6ee98446\qHOZ.py
STUB	5714	3267	CaseCrack\tools\burp_enterprise\recon_dashboard\llm_helpers.py	C:\Users\ya754\AppData\Roaming\Code\User\History\5ddc7454\59CN.py
STUB	4568	2489	CaseCrack\tools\burp_enterprise\exploit_chains\graph_suggestions.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-13790a03\OFRf.py
